"date","state","cumu_cases","cumu_deaths","fips","daily_deaths","daily_cases","3_Day_MA_Ddeaths","7_Day_MA_Ddeaths","30_Day_MA_Ddeaths","3_Day_MA_Dcases","7_Day_MA_Dcases","30_Day_MA_Dcases"
2020-05-12,"AR",4164,95,5,1,121,2,2,2,60,95,95
2020-05-13,"AR",4236,97,5,2,72,2,1,2,84,89,94
2020-05-14,"AR",4348,98,5,1,112,1,1,2,102,98,95
2020-05-15,"AR",4463,98,5,0,115,1,1,2,100,102,96
2020-05-16,"AR",4578,98,5,0,115,0,1,2,114,85,98
2020-05-17,"AR",4759,98,5,0,181,0,1,2,137,111,102
2020-05-18,"AR",4813,100,5,2,54,1,1,2,117,110,101
2020-05-19,"AR",4923,102,5,2,110,1,1,2,115,108,105
2020-05-20,"AR",5003,107,5,5,80,3,1,2,81,110,101
2020-05-21,"AR",5458,110,5,3,455,3,2,2,215,159,107
2020-05-22,"AR",5612,113,5,3,154,4,2,2,230,164,111
2020-05-23,"AR",5775,115,5,2,163,3,2,2,257,171,110
2020-05-24,"AR",5922,116,5,1,147,2,3,2,155,166,104
2020-05-25,"AR",6029,117,5,1,107,1,2,2,139,174,104
2020-05-26,"AR",6180,119,5,2,151,1,2,2,135,180,108
2020-05-27,"AR",6277,120,5,1,97,1,2,2,118,182,107
2020-05-28,"AR",6538,125,5,5,261,3,2,2,170,154,114
2020-05-29,"AR",6777,132,5,7,239,4,3,2,199,166,120
2020-05-30,"AR",7013,133,5,1,236,4,3,2,245,177,125
2020-05-31,"AR",7253,133,5,0,240,3,2,2,238,190,131
2020-06-01,"AR",7443,133,5,0,190,0,2,2,222,202,136
2020-06-02,"AR",7818,136,5,3,375,1,2,2,268,234,146
2020-06-03,"AR",8067,142,5,6,249,3,3,2,271,256,153
2020-06-04,"AR",8425,151,5,9,358,6,4,2,327,270,164
2020-06-05,"AR",8651,152,5,1,226,5,3,2,278,268,168
2020-06-06,"AR",9101,154,5,2,450,4,3,2,345,298,181
2020-06-07,"AR",9426,154,5,0,325,1,3,2,334,310,189
2020-06-08,"AR",9740,155,5,1,314,1,3,2,363,328,192
2020-06-09,"AR",10080,161,5,6,340,2,4,2,326,323,203
2020-06-10,"AR",10368,165,5,4,288,4,3,2,314,329,211
2020-06-11,"AR",10816,171,5,6,448,5,3,3,359,342,222
2020-06-12,"AR",11547,176,5,5,731,5,3,3,489,414,244
2020-06-13,"AR",12095,177,5,1,548,4,3,3,576,428,258
2020-06-14,"AR",12501,179,5,2,406,3,4,3,562,439,268
2020-06-15,"AR",12917,182,5,3,416,2,4,3,457,454,278
2020-06-16,"AR",13191,188,5,6,274,4,4,3,365,444,281
2020-06-17,"AR",13606,197,5,9,415,6,5,3,368,463,293
2020-06-18,"AR",13928,208,5,11,322,9,5,4,337,445,300
2020-06-19,"AR",14631,214,5,6,703,9,5,4,480,441,321
2020-06-20,"AR",15142,224,5,10,511,9,7,4,512,435,323
2020-06-21,"AR",15561,225,5,1,419,6,7,4,544,437,332
2020-06-22,"AR",16083,227,5,2,522,4,6,4,484,452,344
2020-06-23,"AR",16678,237,5,10,595,4,7,4,512,498,359
2020-06-24,"AR",17375,240,5,3,697,5,6,4,605,538,378
2020-06-25,"AR",18062,242,5,2,687,5,5,4,660,591,396
2020-06-26,"AR",18740,249,5,7,678,4,5,4,687,587,415
2020-06-27,"AR",19310,259,5,10,570,6,5,4,645,595,426
2020-06-28,"AR",19818,264,5,5,508,7,6,4,585,608,435
2020-06-29,"AR",20257,265,5,1,439,5,5,4,506,596,441
2020-06-30,"AR",20777,270,5,5,520,4,5,5,489,586,451
2020-07-01,"AR",21197,277,5,7,420,4,5,5,460,546,458
2020-07-02,"AR",22075,279,5,2,878,5,5,5,606,573,475
2020-07-03,"AR",22622,281,5,2,547,4,5,5,615,555,485
2020-07-04,"AR",23209,286,5,5,587,3,4,4,671,557,493
2020-07-05,"AR",23814,287,5,1,605,3,3,4,580,571,505
2020-07-06,"AR",24253,292,5,5,439,4,4,5,544,571,505
2020-07-07,"AR",24512,301,5,9,259,5,4,5,434,534,503
2020-07-08,"AR",25246,305,5,4,734,6,4,5,477,578,517
2020-07-09,"AR",26052,309,5,4,806,6,4,5,600,568,532
2020-07-10,"AR",26803,313,5,4,751,4,5,5,764,597,548
2020-07-11,"AR",27864,319,5,6,1061,5,5,5,873,665,568
2020-07-12,"AR",28367,321,5,2,503,4,5,5,772,650,561
2020-07-13,"AR",28939,323,5,2,572,3,4,5,712,669,561
2020-07-14,"AR",29733,331,5,8,794,4,4,5,623,746,574
2020-07-15,"AR",30297,335,5,4,564,5,4,5,643,722,579
2020-07-16,"AR",31114,341,5,6,817,6,5,5,725,723,597
2020-07-17,"AR",31762,353,5,12,648,7,6,5,676,708,605
2020-07-18,"AR",32533,357,5,4,771,7,5,5,745,667,620
2020-07-19,"AR",33228,357,5,0,695,5,5,5,705,694,620
2020-07-20,"AR",33927,363,5,6,699,3,6,5,722,713,626
2020-07-21,"AR",34665,374,5,11,738,6,6,5,711,705,637
2020-07-22,"AR",35246,380,5,6,581,8,6,5,673,707,639
2020-07-23,"AR",36259,386,5,6,1013,8,6,5,777,735,653
2020-07-24,"AR",37249,394,5,8,990,7,6,5,861,784,662
2020-07-25,"AR",37981,399,5,5,732,6,6,5,912,778,664
2020-07-26,"AR",38623,401,5,2,642,5,6,5,788,771,663
2020-07-27,"AR",39447,408,5,7,824,5,6,5,733,789,671
2020-07-28,"AR",40181,428,5,20,734,10,8,5,733,788,679
2020-07-29,"AR",40968,434,5,6,787,11,8,6,782,817,690
2020-07-30,"AR",41759,442,5,8,791,11,8,6,771,786,699
2020-07-31,"AR",42511,453,5,11,752,8,8,6,777,752,710
2020-08-01,"AR",43173,458,5,5,662,8,8,6,735,742,703
2020-08-02,"AR",43810,464,5,6,637,7,9,6,684,741,706
2020-08-03,"AR",44597,475,5,11,787,7,10,6,695,736,713
2020-08-04,"AR",45381,490,5,15,784,11,9,7,736,743,719
2020-08-05,"AR",46293,508,5,18,912,15,11,7,828,761,735
2020-08-06,"AR",47028,515,5,7,735,13,10,7,810,753,751
2020-08-07,"AR",48039,521,5,6,1011,10,10,7,886,790,760
2020-08-08,"AR",48811,535,5,14,772,9,11,8,839,805,759
2020-08-09,"AR",49383,544,5,9,572,10,11,8,785,796,753
2020-08-10,"AR",50028,555,5,11,645,11,11,8,663,776,739
2020-08-11,"AR",50411,566,5,11,383,10,11,8,533,719,735
2020-08-12,"AR",51114,573,5,7,703,10,9,8,577,689,739
2020-08-13,"AR",51766,582,5,9,652,9,10,8,579,677,734
2020-08-14,"AR",52392,587,5,5,626,7,9,8,660,622,736
2020-08-15,"AR",51992,600,5,13,-400,9,9,9,293,454,696
2020-08-16,"AR",52665,599,5,-1,673,6,8,8,300,469,697
2020-08-17,"AR",53077,603,5,4,412,5,7,8,228,436,685
2020-08-18,"AR",53487,619,5,16,410,6,8,9,498,439,675
2020-08-19,"AR",54216,631,5,12,729,11,8,9,517,443,676
2020-08-20,"AR",54765,641,5,10,549,13,8,9,563,428,670
2020-08-21,"AR",55652,663,5,22,887,15,11,9,722,466,680
2020-08-22,"AR",56199,674,5,11,547,14,11,10,661,601,665
2020-08-23,"AR",56574,687,5,13,375,15,13,10,603,558,644
2020-08-24,"AR",56894,696,5,9,320,11,13,10,414,545,630
2020-08-25,"AR",57374,711,5,15,480,12,13,10,392,555,625
2020-08-26,"AR",58023,732,5,21,649,15,14,11,483,544,619
2020-08-27,"AR",58745,739,5,7,722,14,14,10,617,569,619
2020-08-28,"AR",59583,756,5,17,838,15,13,11,736,562,620
2020-08-29,"AR",60378,772,5,16,795,13,14,11,785,597,621
2020-08-30,"AR",60856,784,5,12,478,15,14,11,704,612,612
2020-08-31,"AR",61224,797,5,13,368,14,14,11,547,619,602
2020-09-01,"AR",61497,814,5,17,273,14,15,12,373,589,590
2020-09-02,"AR",62112,841,5,27,615,19,16,12,419,584,584
2020-09-03,"AR",63504,861,5,20,1392,21,17,12,760,680,604
2020-09-04,"AR",64678,873,5,12,1174,20,17,12,1060,728,613
2020-09-05,"AR",65226,882,5,9,548,14,16,12,1038,693,607
2020-09-06,"AR",65932,894,5,12,706,11,16,12,809,725,596
2020-09-07,"AR",66280,908,5,14,348,12,16,12,534,722,582
2020-09-08,"AR",66757,917,5,9,477,12,15,12,510,751,579
2020-09-09,"AR",67255,928,5,11,498,11,12,12,441,735,574
2020-09-10,"AR",67803,940,5,12,548,11,11,12,508,614,580
2020-09-11,"AR",68983,953,5,13,1180,12,11,13,742,615,596
2020-09-12,"AR",69710,964,5,11,727,12,12,13,818,641,598
2020-09-13,"AR",70219,976,5,12,509,12,12,13,805,612,594
2020-09-14,"AR",70627,986,5,10,408,11,11,13,548,621,621
2020-09-15,"AR",71357,1003,5,17,730,13,12,13,549,657,623
2020-09-16,"AR",72219,1157,5,154,862,60,33,18,667,709,638
2020-09-17,"AR",73211,1166,5,9,992,60,32,18,861,773,657
2020-09-18,"AR",74082,1173,5,7,871,57,31,18,908,728,662
2020-09-19,"AR",75160,1181,5,8,1078,8,31,18,980,779,680
2020-09-20,"AR",75723,1181,5,0,563,5,29,17,837,786,669
2020-09-21,"AR",76364,1196,5,15,641,8,30,17,761,820,672
2020-09-22,"AR",76981,1209,5,13,617,9,29,17,607,803,680
2020-09-23,"AR",77963,1229,5,20,982,16,10,18,747,821,702
2020-09-24,"AR",79049,1246,5,17,1086,17,11,18,895,834,722
2020-09-25,"AR",79946,1265,5,19,897,19,13,18,988,838,731
2020-09-26,"AR",80755,1287,5,22,809,19,15,18,931,799,734
2020-09-27,"AR",81242,1308,5,21,487,21,18,18,731,788,722
2020-09-28,"AR",82049,1331,5,23,807,22,19,19,701,812,722
2020-09-29,"AR",82755,1350,5,19,706,21,20,19,667,825,730
2020-09-30,"AR",83697,1369,5,19,942,20,20,19,818,819,749
2020-10-01,"AR",84821,1384,5,15,1124,18,20,19,924,825,777
2020-10-02,"AR",85779,1391,5,7,958,14,18,18,1008,833,789
2020-10-03,"AR",86525,1407,5,16,746,13,17,18,943,824,767
2020-10-04,"AR",87013,1425,5,18,488,14,17,18,731,824,744
2020-10-05,"AR",87430,1446,5,21,417,18,16,19,550,769,740
2020-10-06,"AR",88071,1469,5,23,641,21,17,19,515,759,738
2020-10-07,"AR",88880,1485,5,16,809,20,17,19,622,740,753
2020-10-08,"AR",90145,1507,5,22,1265,20,18,20,905,761,780
2020-10-09,"AR",91312,1529,5,22,1167,20,20,20,1080,790,802
2020-10-10,"AR",92220,1550,5,21,908,22,20,20,1113,814,814
2020-10-11,"AR",92833,1568,5,18,613,20,20,20,896,831,795
2020-10-12,"AR",93487,1586,5,18,654,19,20,21,725,865,793
2020-10-13,"AR",94167,1611,5,25,680,20,20,21,649,871,798
2020-10-14,"AR",95246,1634,5,23,1079,22,21,22,804,909,821
2020-10-15,"AR",96524,1645,5,11,1278,20,20,21,1012,911,839
2020-10-16,"AR",97539,1665,5,20,1015,18,19,17,1124,890,844
2020-10-17,"AR",98422,1684,5,19,883,17,19,17,1059,886,840
2020-10-18,"AR",99066,1704,5,20,644,20,19,18,847,890,833
2020-10-19,"AR",99597,1714,5,10,531,16,18,18,686,873,815
2020-10-20,"AR",100441,1728,5,14,844,15,17,18,673,896,824
2020-10-21,"AR",101596,1751,5,23,1155,16,17,18,843,907,841
2020-10-22,"AR",102798,1772,5,21,1202,19,18,19,1067,896,861
2020-10-23,"AR",104135,1782,5,10,1337,18,17,18,1231,942,872
2020-10-24,"AR",105318,1797,5,15,1183,15,16,18,1241,985,876
2020-10-25,"AR",106115,1812,5,15,797,13,15,18,1106,1007,872
2020-10-26,"AR",106727,1833,5,21,612,17,17,18,864,1019,866
2020-10-27,"AR",107679,1857,5,24,952,20,18,18,787,1034,881
2020-10-28,"AR",108640,1875,5,18,961,21,18,18,842,1006,886
2020-10-29,"AR",109712,1894,5,19,1072,20,17,18,995,988,899
2020-10-30,"AR",110874,1900,5,6,1162,14,17,18,1065,963,906
2020-10-31,"AR",112190,1925,5,25,1316,17,18,18,1183,982,912
2020-11-01,"AR",113057,1958,5,33,867,21,21,19,1115,992,909
2020-11-02,"AR",113641,1985,5,27,584,28,22,19,922,988,904
2020-11-03,"AR",114161,2003,5,18,520,26,21,19,657,926,905
2020-11-04,"AR",115812,2026,5,23,1651,23,22,19,918,1025,946
2020-11-05,"AR",117360,2037,5,11,1548,17,20,19,1240,1093,976
2020-11-06,"AR",119230,2056,5,19,1870,18,22,19,1690,1194,1012
2020-11-07,"AR",120828,2068,5,12,1598,14,20,19,1672,1234,1023
2020-11-08,"AR",121866,2085,5,17,1038,16,18,19,1502,1258,1018
2020-11-09,"AR",122811,2108,5,23,945,17,18,19,1194,1310,1020
2020-11-10,"AR",124235,2112,5,4,1424,15,16,18,1136,1439,1047
2020-11-11,"AR",126197,2126,5,14,1962,14,14,18,1444,1484,1090
2020-11-12,"AR",128006,2144,5,18,1809,12,15,18,1732,1521,1128
2020-11-13,"AR",130318,2148,5,4,2312,12,13,17,2028,1584,1169
2020-11-14,"AR",132166,2159,5,11,1848,11,13,17,1990,1620,1188
2020-11-15,"AR",133040,2183,5,24,874,13,14,17,1678,1596,1183
2020-11-16,"AR",134348,2225,5,42,1308,26,17,18,1343,1648,1198
2020-11-17,"AR",135902,2245,5,20,1554,29,19,18,1245,1667,1228
2020-11-18,"AR",137617,2275,5,30,1715,31,21,19,1526,1631,1267
2020-11-19,"AR",139855,2297,5,22,2238,24,22,19,1836,1693,1314
2020-11-20,"AR",141916,2321,5,24,2061,25,25,19,2005,1657,1344
2020-11-21,"AR",143821,2337,5,16,1905,21,25,19,2068,1665,1367
2020-11-22,"AR",145173,2357,5,20,1352,20,25,19,1773,1733,1368
2020-11-23,"AR",146190,2387,5,30,1017,22,23,20,1425,1692,1362
2020-11-24,"AR",148312,2405,5,18,2122,23,23,20,1497,1773,1407
2020-11-25,"AR",150277,2425,5,20,1965,23,21,20,1701,1809,1452
2020-11-26,"AR",152625,2436,5,11,2348,16,20,19,2145,1824,1498
2020-11-27,"AR",153677,2436,5,0,1052,10,16,19,1788,1680,1501
2020-11-28,"AR",155026,2449,5,13,1349,8,16,18,1583,1601,1510
2020-11-29,"AR",156247,2470,5,21,1221,11,16,19,1207,1582,1512
2020-11-30,"AR",157359,2502,5,32,1112,22,16,19,1227,1596,1506
2020-12-01,"AR",159309,2512,5,10,1950,21,15,18,1428,1571,1542
2020-12-02,"AR",161521,2522,5,10,2212,17,14,18,1758,1606,1596
2020-12-03,"AR",164310,2555,5,33,2789,18,17,18,2317,1669,1672
2020-12-04,"AR",167137,2586,5,31,2827,25,21,19,2609,1923,1711
2020-12-05,"AR",169382,2620,5,34,2245,33,24,19,2620,2051,1734
2020-12-06,"AR",170924,2660,5,40,1542,35,27,20,2205,2097,1723
2020-12-07,"AR",172042,2713,5,53,1118,42,30,22,1635,2098,1707
2020-12-08,"AR",174325,2752,5,39,2283,44,34,22,1648,2145,1749
2020-12-09,"AR",176652,2786,5,34,2327,42,38,23,1909,2162,1795
2020-12-10,"AR",178854,2820,5,34,2202,36,38,24,2271,2078,1821
2020-12-11,"AR",181624,2875,5,55,2770,41,41,25,2433,2070,1848
2020-12-12,"AR",184252,2911,5,36,2628,42,42,26,2533,2124,1875
2020-12-13,"AR",185702,2945,5,34,1450,42,41,27,2283,2111,1846
2020-12-14,"AR",187057,2990,5,45,1355,38,40,28,1811,2145,1830
2020-12-15,"AR",189198,3016,5,26,2141,35,38,28,1649,2125,1872
2020-12-16,"AR",191504,3074,5,58,2306,43,41,28,1934,2122,1905
2020-12-17,"AR",194543,3112,5,38,3039,41,42,29,2495,2241,1955
2020-12-18,"AR",197421,3133,5,21,2878,39,37,29,2741,2257,1993
2020-12-19,"AR",200114,3191,5,58,2693,39,40,30,2870,2266,2009
2020-12-20,"AR",201650,3237,5,46,1536,42,42,31,2369,2278,1991
2020-12-21,"AR",203107,3295,5,58,1457,54,44,32,1895,2293,1976
2020-12-22,"AR",205048,3338,5,43,1941,49,46,33,1645,2264,1996
2020-12-23,"AR",207941,3376,5,38,2893,46,43,33,2097,2348,2058
2020-12-24,"AR",211145,3406,5,30,3204,37,42,33,2679,2372,2094
2020-12-25,"AR",213267,3438,5,32,2122,33,44,34,2740,2264,2100
2020-12-26,"AR",213969,3441,5,3,702,22,36,34,2009,1979,2045
2020-12-27,"AR",214877,3482,5,41,908,25,35,35,1244,1890,2040
2020-12-28,"AR",216528,3537,5,55,1651,33,35,36,1087,1917,2050
2020-12-29,"AR",219246,3603,5,66,2718,54,38,38,1759,2028,2100
2020-12-30,"AR",222430,3637,5,34,3184,52,37,38,2518,2070,2169
2020-12-31,"AR",225138,3676,5,39,2708,46,39,39,2870,1999,2194
2021-01-01,"AR",229442,3711,5,35,4304,36,39,40,3399,2311,2264
2021-01-02,"AR",231442,3729,5,18,2000,31,41,39,3004,2496,2238
2021-01-03,"AR",233475,3749,5,20,2033,24,38,39,2779,2657,2211
2021-01-04,"AR",234781,3800,5,51,1306,30,38,39,1780,2608,2180
2021-01-05,"AR",238888,3836,5,36,4107,36,33,39,2482,2806,2265
2021-01-06,"AR",242593,3901,5,65,3705,51,38,40,3039,2880,2352
2021-01-07,"AR",245916,3926,5,25,3323,42,36,39,3712,2968,2386
2021-01-08,"AR",248860,3966,5,40,2944,43,36,39,3324,2774,2407
2021-01-09,"AR",251746,4010,5,44,2886,36,40,40,3051,2901,2430
2021-01-10,"AR",255076,4043,5,33,3330,39,42,39,3053,3086,2448
2021-01-11,"AR",256344,4081,5,38,1268,38,40,39,2495,3080,2403
2021-01-12,"AR",259553,4121,5,40,3209,37,41,39,2602,2952,2462
2021-01-13,"AR",262020,4186,5,65,2467,48,41,40,2315,2775,2499
2021-01-14,"AR",264511,4228,5,42,2491,49,43,40,2722,2656,2510
2021-01-15,"AR",267635,4263,5,35,3124,47,42,40,2694,2682,2538
2021-01-16,"AR",270178,4293,5,30,2543,36,40,39,2719,2633,2521
2021-01-17,"AR",271122,4311,5,18,944,28,38,39,2204,2292,2457
2021-01-18,"AR",272263,4343,5,32,1141,27,37,38,1543,2274,2405
2021-01-19,"AR",273594,4386,5,43,1331,31,38,38,1139,2006,2398
2021-01-20,"AR",276114,4441,5,55,2520,43,36,38,1664,2013,2434
2021-01-21,"AR",279220,4496,5,55,3106,51,38,39,2319,2101,2472
2021-01-22,"AR",281382,4549,5,53,2162,54,41,39,2596,1964,2448
2021-01-23,"AR",282995,4563,5,14,1613,41,39,39,2294,1831,2395
2021-01-24,"AR",284066,4606,5,43,1071,37,42,39,1615,1849,2360
2021-01-25,"AR",284702,4650,5,44,636,34,44,40,1107,1777,2358
2021-01-26,"AR",287187,4690,5,40,2485,42,43,40,1397,1942,2410
2021-01-27,"AR",288964,4742,5,52,1777,45,43,40,1633,1836,2415
2021-01-28,"AR",290856,4766,5,24,1892,39,39,39,2051,1662,2387
2021-01-29,"AR",292563,4831,5,65,1707,47,40,40,1792,1597,2338
2021-01-30,"AR",294387,4838,5,7,1824,32,39,39,1808,1627,2308
2021-01-31,"AR",295268,4868,5,30,881,34,37,39,1471,1600,2194
2021-02-01,"AR",296494,4895,5,27,1226,21,35,39,1310,1685,2168
2021-02-02,"AR",298004,4939,5,44,1510,34,36,40,1206,1545,2151
2021-02-03,"AR",300430,4985,5,46,2426,39,35,40,1721,1638,2188
2021-02-04,"AR",302899,5009,5,24,2469,38,35,39,2135,1720,2134
2021-02-05,"AR",304723,5050,5,41,1824,37,31,38,2240,1737,2071
2021-02-06,"AR",306064,5061,5,11,1341,25,32,38,1878,1668,2005
2021-02-07,"AR",306736,5076,5,15,672,22,30,37,1279,1638,1929
2021-02-08,"AR",307373,5106,5,30,637,19,30,37,883,1554,1854
2021-02-09,"AR",308848,5148,5,42,1475,29,30,37,928,1549,1792
2021-02-10,"AR",309940,5174,5,26,1092,33,27,36,1068,1359,1787
2021-02-11,"AR",311043,5199,5,25,1103,31,27,36,1223,1163,1716
2021-02-12,"AR",311608,5212,5,13,565,21,23,34,920,984,1653
2021-02-13,"AR",312562,5252,5,40,954,26,27,34,874,928,1602
2021-02-14,"AR",313028,5265,5,13,466,22,27,33,662,899,1513
2021-02-15,"AR",313348,5275,5,10,320,21,24,33,580,854,1439
2021-02-16,"AR",313525,5287,5,12,177,12,20,33,321,668,1413
2021-02-17,"AR",314192,5313,5,26,667,16,20,32,388,607,1398
2021-02-18,"AR",314445,5323,5,10,253,16,18,31,366,486,1362
2021-02-19,"AR",314713,5336,5,13,268,16,18,30,396,444,1287
2021-02-20,"AR",315230,5348,5,12,517,12,14,28,346,381,1200
2021-02-21,"AR",315514,5357,5,9,284,11,13,27,356,355,1138
2021-02-22,"AR",315759,5363,5,6,245,9,13,27,349,344,1092
2021-02-23,"AR",316593,5377,5,14,834,10,13,26,454,438,1084
2021-02-24,"AR",317396,5387,5,10,803,10,11,25,627,458,1090
2021-02-25,"AR",318122,5397,5,10,726,11,11,24,788,525,1031
2021-02-26,"AR",318638,5407,5,10,516,10,10,22,682,561,989
2021-02-27,"AR",319195,5417,5,10,557,10,10,22,600,566,945
2021-02-28,"AR",322415,5243,5,-174,3220,-51,-16,14,1431,986,995
2021-03-01,"AR",322509,5250,5,7,94,-52,-16,14,1290,964,937
2021-03-02,"AR",322949,5254,5,4,440,-54,-18,13,1251,908,923
2021-03-03,"AR",323353,5261,5,7,404,6,-18,12,313,851,895
2021-03-04,"AR",323756,5273,5,12,403,8,-18,11,416,805,858
2021-03-05,"AR",324326,5283,5,10,570,10,-18,10,459,813,797
2021-03-06,"AR",324653,5297,5,14,327,12,-17,10,433,780,725
2021-03-07,"AR",324818,5319,5,22,165,15,11,9,354,343,670
2021-03-08,"AR",324951,5343,5,24,133,20,13,9,208,349,630
2021-03-09,"AR",325383,5357,5,14,432,20,15,9,243,348,622
2021-03-10,"AR",325700,5382,5,25,317,21,17,9,294,335,611
2021-03-11,"AR",326040,5410,5,28,340,22,20,9,363,326,573
2021-03-12,"AR",326499,5437,5,27,459,27,22,9,372,310,552
2021-03-13,"AR",326813,5455,5,18,314,24,23,9,371,309,526
2021-03-14,"AR",326943,5474,5,19,130,21,22,9,301,304,511
2021-03-15,"AR",327060,5481,5,7,117,15,20,8,187,301,483
2021-03-16,"AR",327456,5493,5,12,396,13,19,8,214,296,481
2021-03-17,"AR",327781,5507,5,14,325,11,18,8,279,297,481
2021-03-18,"AR",328045,5515,5,8,264,11,15,8,328,286,484
2021-03-19,"AR",328273,5529,5,14,228,12,13,7,272,253,469
2021-03-20,"AR",328547,5533,5,4,274,9,11,7,255,248,470
2021-03-21,"AR",328655,5539,5,6,108,8,9,7,203,245,465
2021-03-22,"AR",328707,5544,5,5,52,5,9,7,145,235,449
2021-03-23,"AR",328946,5547,5,3,239,5,8,6,133,213,448
2021-03-24,"AR",329177,5560,5,13,231,7,8,7,174,199,447
2021-03-25,"AR",329511,5571,5,11,334,9,8,6,268,209,431
2021-03-26,"AR",329695,5583,5,12,184,12,8,7,250,203,410
2021-03-27,"AR",329860,5590,5,7,165,10,8,6,228,188,391
2021-03-28,"AR",329929,5595,5,5,69,8,8,6,139,182,376
2021-03-29,"AR",330008,5601,5,6,79,6,8,6,104,186,360
2021-03-30,"AR",330186,5616,5,15,178,9,10,12,109,177,259
2021-03-31,"AR",330398,5626,5,10,212,10,9,13,156,174,263
2021-04-01,"AR",330609,5636,5,10,211,12,9,13,200,157,255
2021-04-02,"AR",330753,5639,5,3,144,8,8,13,189,151,247
2021-04-03,"AR",330970,5641,5,2,217,5,7,12,191,159,240
2021-04-04,"AR",331054,5643,5,2,84,2,7,12,148,161,224
2021-04-05,"AR",331098,5648,5,5,44,3,7,12,115,156,215
2021-04-06,"AR",331261,5653,5,5,163,4,5,11,97,154,215
2021-04-07,"AR",331505,5660,5,7,244,6,5,11,150,158,218
2021-04-08,"AR",331704,5662,5,2,199,5,4,10,202,156,211
2021-04-09,"AR",331882,5661,5,-1,178,3,3,9,207,161,206
2021-04-10,"AR",332053,5661,5,0,171,0,3,8,183,155,200
2021-04-11,"AR",332053,5661,5,0,0,0,3,7,116,143,185
2021-04-12,"AR",332222,5665,5,4,169,1,2,7,113,161,180
2021-04-13,"AR",332446,5673,5,8,224,4,3,7,131,169,183
2021-04-14,"AR",332666,5680,5,7,220,6,3,7,204,166,187
2021-04-15,"AR",332949,5686,5,6,283,7,3,6,242,178,183
2021-04-16,"AR",333186,5692,5,6,237,6,4,6,247,186,180
2021-04-17,"AR",333407,5693,5,1,221,4,5,6,247,193,179
2021-04-18,"AR",333452,5694,5,1,45,3,5,6,168,200,173
2021-04-19,"AR",333511,5699,5,5,59,2,5,6,108,184,165
2021-04-20,"AR",333709,5706,5,7,198,4,5,6,101,180,168
2021-04-21,"AR",333709,5706,5,0,0,4,4,5,86,149,167
2021-04-22,"AR",334222,5711,5,5,513,4,4,5,237,182,176
2021-04-23,"AR",334458,5716,5,5,236,3,3,5,250,182,176
2021-04-24,"AR",334642,5717,5,1,184,4,3,5,311,176,171
2021-04-25,"AR",334706,5718,5,1,64,2,3,4,161,179,167
2021-04-26,"AR",334769,5720,5,2,63,1,3,4,104,180,164
2021-04-27,"AR",334998,5725,5,5,229,3,3,4,119,184,169
2021-04-28,"AR",335289,5726,5,1,291,3,3,4,194,226,176
2021-04-29,"AR",335529,5735,5,9,240,5,3,4,253,187,178
2021-04-30,"AR",335725,5739,5,4,196,5,3,4,242,181,178
2021-05-01,"AR",335968,5741,5,2,243,5,3,4,226,189,179
2021-05-02,"AR",336105,5743,5,2,137,3,4,3,192,200,178
2021-05-03,"AR",336166,5747,5,4,61,3,4,4,147,200,173
2021-05-04,"AR",336462,5752,5,5,296,4,4,4,165,209,180
2021-05-05,"AR",336760,5754,5,2,298,4,4,4,218,210,189
2021-05-06,"AR",336948,5757,5,3,188,3,3,3,261,203,190
2021-05-07,"AR",337170,5759,5,2,222,2,3,3,236,206,189
2021-05-08,"AR",337415,5760,5,1,245,2,3,3,218,207,190
2021-05-09,"AR",337510,5761,5,1,95,1,3,3,187,201,188
2020-01-22,"CA",0,0,6,1,1,0,0,0,0,0,0
2020-01-23,"CA",0,0,6,0,0,0,0,0,0,0,0
2020-01-24,"CA",0,0,6,0,0,0,0,0,0,0,0
2020-01-25,"CA",0,0,6,0,0,0,0,0,0,0,0
2020-01-26,"CA",2,0,6,0,2,0,0,0,1,0,0
2020-01-27,"CA",2,0,6,0,0,0,0,0,1,0,0
2020-01-28,"CA",2,0,6,0,0,0,0,0,1,0,0
2020-01-29,"CA",2,0,6,0,0,0,0,0,0,0,0
2020-01-30,"CA",2,0,6,0,0,0,0,0,0,0,0
2020-01-31,"CA",3,0,6,0,1,0,0,0,0,0,0
2020-02-01,"CA",3,0,6,0,0,0,0,0,0,0,0
2020-02-02,"CA",3,0,6,0,0,0,0,0,0,0,0
2020-02-03,"CA",6,0,6,0,3,0,0,0,1,1,0
2020-02-04,"CA",6,0,6,0,0,0,0,0,1,1,0
2020-02-05,"CA",6,0,6,0,0,0,0,0,1,1,0
2020-02-06,"CA",6,0,6,0,0,0,0,0,0,1,0
2020-02-07,"CA",6,0,6,0,0,0,0,0,0,0,0
2020-02-08,"CA",6,0,6,0,0,0,0,0,0,0,0
2020-02-09,"CA",6,0,6,0,0,0,0,0,0,0,0
2020-02-10,"CA",6,0,6,0,0,0,0,0,0,0,0
2020-02-11,"CA",7,0,6,0,1,0,0,0,0,0,0
2020-02-12,"CA",7,0,6,0,0,0,0,0,0,0,0
2020-02-13,"CA",8,0,6,0,1,0,0,0,1,0,0
2020-02-14,"CA",8,0,6,0,0,0,0,0,0,0,0
2020-02-15,"CA",8,0,6,0,0,0,0,0,0,0,0
